call_id,experiment_version,case_id,model_spec_id,provider,requested_model,condition_id,condition_family,canonical_rung,factorial_bits,present_evidence_ids,missing_evidence_ids,leakage_expected,run_id,seed,status,prompt_hash,evidence_hash,audit_packet_id,started_at_utc,completed_at_utc,returned_model,model_digest,input_tokens,output_tokens,reasoning_tokens,estimated_cost_usd,parse_repair_attempted,error
C-040c00269c6c3021ee0f,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0111,factorial,,0111,M0;M1;M2;M3;M5;M6;M7,M4,0,9,88156063,ok,66c661fdb616135ab02dd61428d0b5baff2f94c24a34e4bd56c5162d7c792405,ab10f9660b88475d3f695a0c4b19db4f159e146e07ee89d8f27259d17e36c41f,AUDIT-ead1e3860d05c27b,2026-08-25T11:51:43.889186+00:00,2026-08-25T11:51:52.698312+00:00,gpt-5.6-terra,remote_provider,3709,421,257,0.01247,0,
C-924c80d54269a8bf0b4d,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1101,factorial,,1101,M0;M1;M2;M3;M4;M5;M7,M6,0,4,2474747982,ok,3085fa9431f9fd298f05614bce4f51b165fcba9246dec9e21c720fe1eb705d56,b1028780608b865bc9f8dc6c494cad8d128b3d667940dbc63620f3229c28d52f,AUDIT-5bf978d1dd750a42,2026-08-25T11:51:52.710340+00:00,2026-08-25T11:53:42.497702+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6838,156,0,0.0,0,
C-6bcacb7b2eb598048c5c,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,3,1828713204,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T12:42:08.159345+00:00,2026-08-25T12:43:04.507223+00:00,deepseek-v4-pro,remote_provider,5276,3473,3264,0.0207174,0,
C-af0fd5afdfbf7ad5a7c5,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0111,factorial,,0111,M0;M1;M2;M3;M5;M6;M7,M4,0,3,2957311272,ok,66c661fdb616135ab02dd61428d0b5baff2f94c24a34e4bd56c5162d7c792405,ab10f9660b88475d3f695a0c4b19db4f159e146e07ee89d8f27259d17e36c41f,AUDIT-ead1e3860d05c27b,2026-08-25T11:54:54.127787+00:00,2026-08-25T11:57:03.063278+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5771,117,0,0.0,0,
C-e1f1036d04e426e3e182,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,9,3810929382,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T11:57:03.080545+00:00,2026-08-25T11:57:10.628997+00:00,gpt-5.6-terra,remote_provider,2464,373,216,0.009404,0,
C-f9b00b9c4495a941ef6f,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,10,4209324821,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T11:57:10.642138+00:00,2026-08-25T11:59:12.596140+00:00,deepseek-v4-pro,remote_provider,4114,6919,6745,0.03282972,0,
C-5ca9dd1d06ec8d1ae3df,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,10,1574896790,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T11:59:12.618294+00:00,2026-08-25T11:59:19.985936+00:00,gpt-5.6-terra,remote_provider,2660,316,164,0.009112,0,
C-c51b87a13050809c5d06,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,1,3327176474,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T11:59:20.002939+00:00,2026-08-25T11:59:25.512558+00:00,gpt-5.6-terra,remote_provider,2776,261,106,0.008684,0,
C-dfe4c4cde931702df4f3,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_EMPTY_L5,evidence_free_negative_control,L5,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,3776572486,ok,3c9c2d7c49f7464193ac3c2ce7379bc35bf0db0b32d0df9675d4f3d76683fa37,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-ee738fa71964f9c8,2026-08-25T11:59:25.523921+00:00,2026-08-25T11:59:48.164015+00:00,gpt-5.6-terra,remote_provider,865,103,0,0.002966,0,
C-01b02523cb0411a58b2b,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1101,factorial,,1101,M0;M1;M2;M3;M4;M5;M7,M6,0,2,48581788,ok,3085fa9431f9fd298f05614bce4f51b165fcba9246dec9e21c720fe1eb705d56,b1028780608b865bc9f8dc6c494cad8d128b3d667940dbc63620f3229c28d52f,AUDIT-5bf978d1dd750a42,2026-08-25T11:59:48.186632+00:00,2026-08-25T12:01:10.180117+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6987,123,0,0.0,0,
C-ba3e9269eb7a63a297cb,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_EMPTY_L6,evidence_free_negative_control,L6,,,M0;M1;M2;M3;M4;M5;M6;M7,0,1,3144923618,ok,3e924aa863c9cf97c4c8564b384302762224368bb1bdeede476428557887cf31,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-aea093381a53a3f2,2026-08-25T12:01:10.194055+00:00,2026-08-25T12:01:33.791336+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,890,115,0,0.0,0,
C-00c774ecfcf7a7b66f00,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L6,legacy_leaky_positive_control,L6,,M0;M1;M2;M3;M4;M5;M6,M7,1,3,33332325,ok,98e64f1dcc473fe40b9067f838e673b43fb03e40ad78b6909d41ee8a8404791a,243f86f3327b56d0a61647d6ed09975e2bdb974f6ae5b26dad3a991cb1799587,LEAKY-L6-243f86f3327b,2026-08-25T12:01:33.803629+00:00,2026-08-25T12:03:18.283408+00:00,deepseek-v4-pro,remote_provider,1108,6705,6501,0.02801436,0,
C-f9b099268e537d4b21fc,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,8,4209361055,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T12:03:18.306699+00:00,2026-08-25T12:03:25.875530+00:00,gpt-5.6-terra,remote_provider,2660,327,174,0.009244,0,
C-ae158b1bc3843f92ade4,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,6,2940908180,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T12:03:25.898790+00:00,2026-08-25T12:03:53.532154+00:00,deepseek-v4-pro,remote_provider,2431,1535,1384,0.00928752,0,
C-55349eb62474adee00d0,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0000,factorial,L3,0000,M0;M1;M2;M3,M4;M5;M6;M7,0,3,1449772591,ok,4be32aee8e0144ec47732d75ed1321a9d7e1bdb452dad35a8b477ebafe06f622,82edf5389297b9a009837da45334b076251b01dd7f496262dfc6a21e51ac1819,AUDIT-91f0c8b4b8420e9f,2026-08-25T12:03:53.551941+00:00,2026-08-25T12:04:49.173935+00:00,deepseek-v4-pro,remote_provider,1475,3101,2930,0.01422696,0,
C-d3392eedd869d5d094dd,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,9,3564000870,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T12:04:49.195118+00:00,2026-08-25T12:06:01.261435+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,1974,115,0,0.0,0,
C-e253eb6bb121578ef1d5,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,3,3817411300,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T12:06:01.274167+00:00,2026-08-25T12:07:52.906148+00:00,deepseek-v4-pro,remote_provider,1313,5363,5188,0.02297064,0,
C-c2cb7adf8240f2829dc3,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,4,3288375896,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T12:07:52.932190+00:00,2026-08-25T12:08:01.626164+00:00,gpt-5.6-terra,remote_provider,3186,444,282,0.0117,0,
C-9fd1da759c3811512864,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_EMPTY_L4,evidence_free_negative_control,L4,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,2701591022,ok,a6d9a1402e5f6ccdf461d7569cfbaa314eeb2800f6bb265ec40543cc3d3dce6e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-774de2e095336ed4,2026-08-25T12:08:01.642852+00:00,2026-08-25T12:08:05.470595+00:00,gpt-5.6-terra,remote_provider,865,106,0,0.003002,0,
C-4b2ccadb8b68b6ca69f1,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,2,1281487444,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T12:08:05.486337+00:00,2026-08-25T12:09:36.050045+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5529,132,0,0.0,0,
C-4a04003a5244bd795b5d,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,3,1262036915,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T12:09:36.066246+00:00,2026-08-25T12:09:44.434160+00:00,gpt-5.6-terra,remote_provider,2660,396,222,0.010072,0,
C-0345729f9a86631cbeaf,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,10,75143704,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T12:09:44.449028+00:00,2026-08-25T12:10:23.551036+00:00,deepseek-v4-pro,remote_provider,1147,1955,1764,0.00925584,0,
C-0cb37712f8303181638c,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,8,233348747,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T12:10:23.573188+00:00,2026-08-25T12:11:51.491259+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4423,106,0,0.0,0,
C-ac1ea151ace9a389ca63,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0000,factorial,L3,0000,M0;M1;M2;M3,M4;M5;M6;M7,0,4,2907949258,ok,4be32aee8e0144ec47732d75ed1321a9d7e1bdb452dad35a8b477ebafe06f622,82edf5389297b9a009837da45334b076251b01dd7f496262dfc6a21e51ac1819,AUDIT-91f0c8b4b8420e9f,2026-08-25T12:11:51.504463+00:00,2026-08-25T12:12:37.597274+00:00,deepseek-v4-pro,remote_provider,1475,2319,2149,0.01113024,0,
C-67378bd50c433b1ddd53,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0000,factorial,L3,0000,M0;M1;M2;M3,M4;M5;M6;M7,0,2,1751954254,ok,4be32aee8e0144ec47732d75ed1321a9d7e1bdb452dad35a8b477ebafe06f622,82edf5389297b9a009837da45334b076251b01dd7f496262dfc6a21e51ac1819,AUDIT-91f0c8b4b8420e9f,2026-08-25T12:12:37.614219+00:00,2026-08-25T12:13:24.433120+00:00,deepseek-v4-pro,remote_provider,1475,2265,2098,0.0109164,0,
C-5ca91be29168106ebb17,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0011,factorial,,0011,M0;M1;M2;M3;M6;M7,M4;M5,0,1,1574847323,ok,263e9c6d54c9c90b1e9539da6b4cae23bf6f332066daa4241f620a01d94592ff,80f9a47fa46f7077285a38a38d7209c3053f0384b7c3f0b0d26cbed059878df0,AUDIT-8f34365179607a4d,2026-08-25T12:13:24.453564+00:00,2026-08-25T12:14:14.054390+00:00,deepseek-v4-pro,remote_provider,2634,2894,2626,0.01493712,0,
C-27a410518130eee10e74,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_EMPTY_L0,evidence_free_negative_control,L0,,,M0;M1;M2;M3;M4;M5;M6;M7,0,1,685324234,ok,e2b95d9bcb5c3c3666edcc69361173a763f537e0bb87773d5fb27730ea911f68,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-59bbaf3082a51e71,2026-08-25T12:14:14.075811+00:00,2026-08-25T12:14:19.164562+00:00,gpt-5.6-terra,remote_provider,866,105,0,0.002992,0,
C-f06ffbfe3180776243be,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,3,4054131575,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T12:14:19.179015+00:00,2026-08-25T12:15:04.174848+00:00,deepseek-v4-pro,remote_provider,4114,2915,2711,0.01697388,0,
C-3a754f58e6f5be3636cb,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,6,1001027281,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T12:15:04.198304+00:00,2026-08-25T12:16:36.372445+00:00,deepseek-v4-pro,remote_provider,3981,5560,5386,0.02727252,0,
C-361d757ba690e64c2b08,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,3,928161012,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T12:16:36.389104+00:00,2026-08-25T12:16:41.536477+00:00,gpt-5.6-terra,remote_provider,1217,179,0,0.004582,0,
C-a324574f2e60cafe1d49,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1110,factorial,L6,1110,M0;M1;M2;M3;M4;M5;M6,M7,0,10,2757328584,ok,816f1d76519bc05e1ec6e4a019cae3e9ba7e31ec149e7f58b04e93346c7aab44,b1852b47d350ce5dca2de77f4c85fa53f66110fdeff8a59c0bffe10f451a9a46,AUDIT-909ea13b2dbf93f8,2026-08-25T12:16:41.552364+00:00,2026-08-25T12:16:47.498442+00:00,gpt-5.6-terra,remote_provider,4234,317,131,0.012272,0,
C-9c9c06dd46dd54015ede,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,5,2647731798,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T12:16:47.518072+00:00,2026-08-25T12:19:22.576681+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,7565,119,0,0.0,0,
C-aa1b8d92ef12e29a6c2f,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,5,2874193163,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T12:19:22.590479+00:00,2026-08-25T12:19:28.351318+00:00,gpt-5.6-terra,remote_provider,1056,160,0,0.004032,0,
C-33aecc4ba701e77a66e8,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,7,887354308,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T12:19:28.367321+00:00,2026-08-25T12:19:36.714332+00:00,gpt-5.6-terra,remote_provider,2776,466,297,0.011144,0,
C-cda006d601d2827ad0d8,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,5,3470077519,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T12:19:36.732543+00:00,2026-08-25T12:20:14.909849+00:00,deepseek-v4-pro,remote_provider,4182,2265,2093,0.01448964,0,
C-6a7f84533dcab8c494c5,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L3,legacy_leaky_positive_control,L3,,M0;M1;M2;M3,M4;M5;M6;M7,1,1,1807002572,ok,0a23d407a65b4f92d0e731179a5a85dcbb5430253a75efa5a7fa79940f422554,74f068789a54eaab7e9bb5b3e3e666dcb33211993bd31a517744f5b3864b23c4,LEAKY-L3-74f068789a54,2026-08-25T12:20:14.923198+00:00,2026-08-25T12:22:12.184831+00:00,deepseek-v4-pro,remote_provider,882,7814,7657,0.03210768,0,
C-5189b4c9086df4028405,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,9,1388239938,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T12:22:12.206292+00:00,2026-08-25T12:22:20.659869+00:00,gpt-5.6-terra,remote_provider,1380,335,179,0.00678,0,
C-dd41930c3db1b80a2058,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_1101,factorial,,1101,M0;M1;M2;M3;M4;M5;M7,M6,0,6,3732322949,ok,3085fa9431f9fd298f05614bce4f51b165fcba9246dec9e21c720fe1eb705d56,b1028780608b865bc9f8dc6c494cad8d128b3d667940dbc63620f3229c28d52f,AUDIT-5bf978d1dd750a42,2026-08-25T12:22:20.677632+00:00,2026-08-25T12:22:30.766000+00:00,gpt-5.6-terra,remote_provider,4971,457,278,0.015426,0,
C-b1089b8d0d07348dc5cf,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_EMPTY_L7,evidence_free_negative_control,L7,,,M0;M1;M2;M3;M4;M5;M6;M7,0,2,2990392070,ok,bc2b9ff8fe2fca63e422ee1bffd758a931430bec9b50d2d07c5df7841a950261,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-bd0da7432cd51aa6,2026-08-25T12:22:30.780043+00:00,2026-08-25T12:22:34.096445+00:00,gpt-5.6-terra,remote_provider,866,105,0,0.002992,0,
C-a96bc62c3da2ebcdc14b,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0001,factorial,,0001,M0;M1;M2;M3;M7,M4;M5;M6,0,10,2862673317,ok,6a675819e8062e65062ec4ee8c1afb0a1e8575fe21f1788ce19dc50633175afa,2f2277db14be200a7f9e501c12ed6e43e20296f440d619230de510d57bd1b323,AUDIT-a4850afa74e188ae,2026-08-25T12:22:34.111758+00:00,2026-08-25T12:22:42.741722+00:00,gpt-5.6-terra,remote_provider,2464,415,261,0.009908,0,
C-276367e551586c0963fd,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_EMPTY_L1,evidence_free_negative_control,L1,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,681086814,ok,e798f3687f34b8da6993f4cfddcb2b51c1b246140b09dbd6089be601144cec24,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-f436babb35d90536,2026-08-25T12:22:42.759947+00:00,2026-08-25T12:22:54.653209+00:00,deepseek-v4-pro,remote_provider,783,628,512,0.00352044,0,
C-bf5864c737dde4d0e9ce,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1110,factorial,L6,1110,M0;M1;M2;M3;M4;M5;M6,M7,0,3,3230501952,ok,816f1d76519bc05e1ec6e4a019cae3e9ba7e31ec149e7f58b04e93346c7aab44,b1852b47d350ce5dca2de77f4c85fa53f66110fdeff8a59c0bffe10f451a9a46,AUDIT-909ea13b2dbf93f8,2026-08-25T12:22:54.668956+00:00,2026-08-25T12:23:43.499832+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5686,128,0,0.0,0,
C-ec77b7c336caf1b8b65c,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,5,3987529532,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T12:23:43.513656+00:00,2026-08-25T12:24:43.513265+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4423,106,0,0.0,0,
C-959cf4cbbdae9179e427,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_EMPTY_L4,evidence_free_negative_control,L4,,,M0;M1;M2;M3;M4;M5;M6;M7,0,3,2530352196,ok,a6d9a1402e5f6ccdf461d7569cfbaa314eeb2800f6bb265ec40543cc3d3dce6e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,AUDIT-774de2e095336ed4,2026-08-25T12:24:43.525863+00:00,2026-08-25T12:24:53.454204+00:00,deepseek-v4-pro,remote_provider,784,515,394,0.00307428,0,
