call_id,experiment_version,case_id,model_spec_id,provider,requested_model,condition_id,condition_family,canonical_rung,factorial_bits,present_evidence_ids,missing_evidence_ids,leakage_expected,run_id,seed,status,prompt_hash,evidence_hash,audit_packet_id,started_at_utc,completed_at_utc,returned_model,model_digest,input_tokens,output_tokens,reasoning_tokens,estimated_cost_usd,parse_repair_attempted,error,unsafe_causal_affirmation,unsupported_welfare_claim,correct_boundary,missing_slot_recall,evidence_id_precision,evidence_id_recall,operational_claim_retention,over_abstention,safe_utility,parse_failure,self_reported_confidence_exploratory,market_causal_status,operational_status,stakeholder_status,supporting_evidence_ids,reported_missing_evidence_ids,short_claim
C-9dadeb3ed257c066bb06,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1111,factorial,L7,1111,M0;M1;M2;M3;M4;M5;M6;M7,,0,7,2665681591,ok,ddfbfb322390b50d96f76f4d704858aefd2166d044e81a4fdfeb297508e27883,1e35fbcf630ead817cce4f2157fe35609b5577db62bad4162bd6d33a33f42a1f,AUDIT-8b3975402af42492,2026-08-25T11:03:45.804429+00:00,2026-08-25T11:06:17.298813+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,7565,119,0,0.0,0,,1,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0,0.6,supported_positive,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M4;M5;M6;M7,,"Evidence suggests a positive market causal effect with operational support, but stakeholder outcomes are mixed."
C-d8fc5bf144f2e6837056,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1001,factorial,,1001,M0;M1;M2;M3;M4;M7,M5;M6,0,4,3660677994,ok,7a0e7b6d9ddd54ba035d1a779dfdc8ccb01c924a6c2343208f2da83b4742622c,3f0d402b4da8883a2c70dbc78c94c87e7e37dc26a0ad3022be5bf41b4722ddd8,AUDIT-3366c29b17bb3e44,2026-08-25T11:06:17.316437+00:00,2026-08-25T11:08:20.754431+00:00,deepseek-v4-pro,remote_provider,3981,7623,7435,0.035442,0,,1,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0,0.55,supported_positive,supported,not_identified,M0;M1;M2;M3;M4;M7,M5;M6,"Operational launch coincided with higher Pump ecosystem volume (M0). Causal estimates are mixed: daily control/fixed-effect estimates are positive but not significant (M1/M2), while dynamic post-event average and weekly TWFE are significantly positive (M3/M7), and event-study post coefficients are mostly positive despite two significant pre-period coefficients (M4). Stakeholder effects not assessed due to missing M5; few-cluster uncertainty (M6) also absent."
C-bc5ca36ea6efbd003089,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,8,3180448487,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T11:08:20.777450+00:00,2026-08-25T11:09:49.734956+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6097,162,0,0.0,0,,0,0,1,1.0,1.0,0.42857142857142855,1.0,0.0,1.0,0,0.5,no_detectable_effect,supported,not_identified,M0;M3;M4,M5,"Operational changes are supported by treated-series data (M0) and dynamic estimator results (M3), but market causal effects remain undetectable due to mixed evidence across control-group comparisons (M1), fixed-effects adjustments (M2), and non-significant wild-bootstrap inference (M6). Stakeholder-specific outcomes are unassessable due to missing disaggregated data (M5)."
C-0a6569649b681ebe5e34,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1100,factorial,L5,1100,M0;M1;M2;M3;M4;M5,M6;M7,0,6,194679005,ok,03bc04c56ecb370cb3440d65040c48a6d9f2693750a4577d667f268963510f72,e71683daa41c398ceefa2a6658ee3eaf6031e2300d74c93da74cb8e14f8654d2,AUDIT-7ecb70dac5ade176,2026-08-25T11:09:49.753740+00:00,2026-08-25T11:10:45.713083+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,5529,132,0,0.0,0,,1,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0,0.7,supported_positive,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M4;M5,M6;M7,"Market causal effect shows positive trends in treated-series and dynamic estimators, operational changes are supported, and stakeholder outcomes are mixed with both positive and negative indicators."
C-234954399305f291b8ed,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,7,612268978,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T11:10:45.744737+00:00,2026-08-25T11:12:01.354695+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,3441,169,0,0.0,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.6,no_detectable_effect,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5,M4;M6;M7,"Operational evidence (M0) shows a positive effect on volume, but market-causal effects are inconclusive due to non-significant p-values in control-group (M1) and fixed-effects (M2) analyses. Stakeholder outcomes (M5) show mixed impacts, including both positive engagement metrics and negative fairness/security indicators."
C-0d486c6da363e8b3ebc2,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,3,243110886,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T11:12:01.367924+00:00,2026-08-25T11:12:41.090695+00:00,deepseek-v4-pro,remote_provider,3527,2286,2032,0.0137082,0,,1,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0,0.6,supported_positive,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M7,M4;M6,"PumpSwap event is associated with a positive volume increase: M0 shows log volume up 0.669 (CI 0.546-0.792); M3 dynamic effect 0.836 (CI 0.472-1.200). M1/M2 control/fixed-effects estimates are positive but non-significant. Operational increase is supported. Stakeholder outcomes are mixed: token creators see fast time-to-graduation and small Telegram metadata effect, but retail traders face high timeout incidence, extreme top-holder concentration, and a 52.4 pp higher risk premium for high-concentration tokens. Missing event-study diagnostics and few-cluster uncertainty limit confidence."
C-6276072c59efa96a77eb,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_LEAKY_L4,legacy_leaky_positive_control,L4,,M0;M1;M2;M3;M4,M5;M6;M7,1,2,1672162981,ok,f97ebde1e6429686b36a4e3e26927467154047a34ff2566472451ed096a6e69b,db61a42048e3635bbc87a6f25cd8328c8bb3e3aa0698a40540f1518daae8590b,LEAKY-L4-db61a42048e3,2026-08-25T11:12:41.107661+00:00,2026-08-25T11:14:44.469692+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2496,132,0,0.0,0,,0,0,1,1.0,1.0,0.4,1.0,0.0,1.0,0,0.7,not_identified,supported,not_identified,M3;M4,M5;M6;M7,"Positive post-event volume effect detected (estimate: 0.84, 95% CI 0.47-1.20), but pre-trend risks and lack of stakeholder metrics limit causal claims."
C-74cd95a3c783dd73f877,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1010,factorial,,1010,M0;M1;M2;M3;M4;M6,M5;M7,0,4,1979890972,ok,36389cca04fc6786e33f7ddc9bf458a19b5d1e453e3b9474bf6252edb1329107,f9d6c998179d35a40cbbdbb54f51cd4cee99dd28583d49b7889256a32e67f2cd,AUDIT-7b22ece2b37e902a,2026-08-25T11:14:44.485243+00:00,2026-08-25T11:15:59.412882+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,4496,126,0,0.0,0,,1,0,0,1.0,1.0,0.5,1.0,0.0,0.5,0,0.7,supported_positive,supported,not_identified,M0;M3;M4,M5;M7,"Evidence suggests a positive market effect (M0, M3, M4) and operational changes are supported, but stakeholder-specific outcomes (M5) and coverage details (M7) are missing."
C-1b2c9ed813b11bd15e6e,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0000,factorial,L3,0000,M0;M1;M2;M3,M4;M5;M6;M7,0,3,476169809,ok,4be32aee8e0144ec47732d75ed1321a9d7e1bdb452dad35a8b477ebafe06f622,82edf5389297b9a009837da45334b076251b01dd7f496262dfc6a21e51ac1819,AUDIT-91f0c8b4b8420e9f,2026-08-25T11:15:59.426023+00:00,2026-08-25T11:17:06.039686+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2247,162,0,0.0,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.6,no_detectable_effect,supported,not_identified,M0;M1;M2;M3,M4;M5;M6;M7,"Evidence suggests a positive operational effect (M0, M3) but mixed control-group and fixed-effects results (M1, M2) prevent definitive market-causal conclusions. Stakeholder-specific outcomes are unassessed due to missing M5. Confidence moderate due to partial significance and wide confidence intervals in some estimates."
C-481d97317393868227b0,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_1000,factorial,L4,1000,M0;M1;M2;M3;M4,M5;M6;M7,0,2,1230159530,ok,a1a5ce0e2dd0d53c4d489241dd564bf2d9cf942519e92524ae5edff35fe39aae,3583ab2d1a5d0fb83ba5adf4a1af25b61622e3ac2d3333d10dd1fe82c2e0b313,AUDIT-25b1402c07f9a1c7,2026-08-25T11:17:06.055560+00:00,2026-08-25T11:18:13.593382+00:00,deepseek-v4-pro,remote_provider,3021,4098,3884,0.0202158,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.6,not_identified,supported,not_identified,M0;M1;M2;M3;M4,M5;M6;M7,"Treated-series operational summary shows a significant positive volume increase (M0). Causal identification is not established: control and fixed-effects estimates are positive but imprecise with confidence intervals including zero (M1, M2); a dynamic post-event average is positive and significant (M3), but event-study pre-period diagnostics show two of seven pre-period coefficients excluding zero (M4), indicating potential pre-trend violations. Stakeholder-disaggregated outcomes are absent, so stakeholder effects are not identified."
C-d11f2f84cbd4fbc07d84,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L2,canonical,L2,,M0;M1;M2,M3;M4;M5;M6;M7,0,1,3528742653,ok,360212de4f8c31564ee86f754a424f7d5f47f5f627f83c5706d33be8fb5b383d,6d58e2882ff27c289e87ff8efd58554cc71cb07de4ea1d8ca11e6b2b80d9a338,AUDIT-b4dbc9c4e13b675d,2026-08-25T11:18:13.612429+00:00,2026-08-25T11:19:11.140689+00:00,deepseek-v4-pro,remote_provider,1313,3491,3308,0.01555752,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.35,no_detectable_effect,supported,not_identified,M0;M1;M2,M3;M4;M5;M6;M7,"M0 shows a positive operational volume increase (CI positive), but M1 and M2 show positive point estimates (~0.41) with 95% CIs crossing zero, so no detectable market-causal effect is established. No stakeholder-disaggregated outcomes (M5) and no dynamic/pre-period or uncertainty diagnostics (M3, M4, M6, M7) are supplied."
C-74fefe3c34516f34b3a9,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,CTRL_LEAKY_L5,legacy_leaky_positive_control,L5,,M0;M1;M2;M3;M4;M5,M6;M7,1,1,1983129013,ok,f77295f886b2365f1860ba3808cce3dce09c7386ae88ccd47a41b39050686241,b0c840db4bc1657f9fc11f6424c34f1ac00df35c8d9541800d5ceb54689658a1,LEAKY-L5-b0c840db4bc1,2026-08-25T11:19:11.159955+00:00,2026-08-25T11:21:26.927731+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,2770,179,0,0.0,0,,0,0,0,1.0,1.0,0.16666666666666666,1.0,0.0,0.75,0,0.999,not_identified,supported,not_identified,M5,M0;M1;M2;M3;M4;M6;M7,"The L5 analysis shows a statistically significant positive association between high token holder concentration and increased source-coded high/critical risk probability (estimate: 0.524, 95% CI: 0.486-0.562). However, this is a proxy association, not causal evidence for PumpSwap regime effectiveness, and does not directly measure stakeholder outcomes."
C-19a05758de4f68d82171,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,F_0110,factorial,,0110,M0;M1;M2;M3;M5;M6,M4;M7,0,1,450199249,ok,f90ad143ef214dc0cb276b6c3252b398bc922eb2ed46cd94539b70ca820b7acf,84ed179caed53b02482f221e141e302b1ca8ef6d7430ac188d9fdff23a191d20,AUDIT-e2c3b8fa85498425,2026-08-25T11:21:26.942446+00:00,2026-08-25T11:22:18.207733+00:00,deepseek-v4-pro,remote_provider,2768,2977,2824,0.01544268,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.45,not_identified,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M6,M4;M7,Operational lift in Pump ecosystem volume is supported (M0); causal market effect is not identified due conflicting estimators and few-cluster null (M1/M2/M3/M6); stakeholder metrics show mixed benefits and harms (M5).
C-f07a34cdd65c7997546f,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_0100,factorial,,0100,M0;M1;M2;M3;M5,M4;M6;M7,0,9,4054801478,ok,3833ea8542bb4c62b3cf88d8405ea4aba4d9e4db41b6ff9344da35b348aa05fd,12e8323fdcc84a37b83a53448aaf4d8f4c7b1ef70919a7513ac855ed3ed70f87,AUDIT-395b5d5adcfabf63,2026-08-25T11:22:18.230433+00:00,2026-08-25T11:23:16.374687+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,3441,169,0,0.0,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.6,no_detectable_effect,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5,M4;M6;M7,"Operational evidence (M0) shows a positive effect on volume, but market-causal effects are inconclusive due to non-significant p-values in control-group (M1) and fixed-effects (M2) analyses. Stakeholder outcomes (M5) show mixed impacts, including both positive engagement metrics and negative fairness/security indicators."
C-20e7d40b0042370dadcd,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,P_L1,canonical,L1,,M0;M1,M2;M3;M4;M5;M6;M7,0,1,572324740,ok,1dd640da5b51325201d16d348a713330d728a9eae3506a1e5f7c35a3e10e2bb9,9f13d811b3d2d4582f107d7d5525b4500d3b759a3bd2da04b68b2b6488ffdc75,AUDIT-1363cdc51069b42b,2026-08-25T11:23:16.392594+00:00,2026-08-25T11:23:51.808861+00:00,deepseek-v4-pro,remote_provider,1147,2072,1863,0.00971916,0,,0,0,0,1.0,1.0,1.0,1.0,0.0,0.75,0,0.35,no_detectable_effect,supported,not_identified,M0;M1,M2;M3;M4;M5;M6;M7,"The treated-series operational summary (M0) indicates a positive change in log(1 + Pump ecosystem daily volume USD) with a 95% CI excluding zero, supporting an operational change. However, the control-group comparison (M1) yields an estimate of 0.41 with 95% CI [-0.03, 0.85] and p=0.067, so no statistically detectable causal effect at the 5% level. Stakeholder welfare is not identified due to absent stakeholder-disaggregated outcomes."
C-0782baa1848efdb685f7,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,1,146268698,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T11:23:51.822270+00:00,2026-08-25T11:24:07.168906+00:00,gpt-5.6-terra,remote_provider,3512,709,516,0.015532,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.58,not_identified,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M7,M4;M6,"The treated series shows a positive operational/market-volume change (M0), but a market-causal effect is not identified: control and fixed-effects estimates have confidence intervals spanning zero (M1–M2), while the positive dynamic estimate lacks supplied pre-period diagnostics and few-cluster uncertainty (M3; M4 and M6 absent). Stakeholder metrics are mixed and descriptive—creator efficiency/inclusion indicators coexist with severe retail-trader timeout, concentration, and risk indicators (M5)—not causal welfare attribution."
C-8ff15cdfdec37638c996,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,8,2435220568,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T11:24:07.178537+00:00,2026-08-25T11:24:17.188299+00:00,gpt-5.6-terra,remote_provider,3512,386,199,0.011656,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.64,not_identified,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M7,M4;M6,"Post-event Pump ecosystem volume is higher in the treated-series and dynamic summaries, supporting an observed operational market-activity increase. A causal market effect is not identified: control and fixed-effects estimates are positive but their 95% intervals include zero, and pre-period diagnostics and few-cluster uncertainty are absent. Stakeholder evidence is mixed: creator-speed/inclusion indicators coexist with substantial retail-trader timeout, concentration, and risk concerns; these metrics do not establish causal stakeholder effects of the application."
C-3f958336cb51bea74f86,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,F_0101,factorial,,0101,M0;M1;M2;M3;M5;M7,M4;M6,0,2,1087023791,ok,c990ae2236af533d2077afcd2990bf4204e275a43a1689690f604e876a9f58f2,a60120aeddcb1651725eaeddb332a08a0e954291dc46e1cf86f89a28a39dcd42,AUDIT-eca636590bee82a8,2026-08-25T11:24:17.199637+00:00,2026-08-25T11:24:25.563405+00:00,gpt-5.6-terra,remote_provider,3512,453,285,0.01246,0,,0,0,1,1.0,1.0,1.0,1.0,0.0,1.0,0,0.57,not_identified,supported,mixed_or_stakeholder_specific,M0;M1;M2;M3;M5;M7,M4;M6,"The treated ecosystem shows a positive post-event volume change, supporting an observed operational/market-activity increase. However, control and fixed-effects estimates are imprecise and include zero, and pre-period diagnostics and few-cluster uncertainty results are absent; a causal market effect is therefore not identified. Stakeholder evidence indicates creator-efficiency/inclusion measures alongside substantial retail-trader security and concentration risks."
C-8bb03b14e200535c2f18,agentic-evidence-audit-v2.0,pumpswap_application,deepseek_v4_pro,DeepSeek,deepseek-v4-pro,CTRL_LEAKY_L5,legacy_leaky_positive_control,L5,,M0;M1;M2;M3;M4;M5,M6;M7,1,1,2363843213,ok,f77295f886b2365f1860ba3808cce3dce09c7386ae88ccd47a41b39050686241,b0c840db4bc1657f9fc11f6424c34f1ac00df35c8d9541800d5ceb54689658a1,LEAKY-L5-b0c840db4bc1,2026-08-25T11:24:25.572584+00:00,2026-08-25T11:25:55.089652+00:00,deepseek-v4-pro,remote_provider,1066,5876,5631,0.02467608,0,,0,0,0,1.0,1.0,0.5,1.0,0.0,0.75,0,0.5,not_identified,supported,not_identified,M0;M3;M5,M6;M7,"L5 headline estimate: 0.524 (95% CI 0.486–0.562; p<0.001) higher high/critical risk probability for high-concentration tokens versus others, worked_decision=retail_risk_higher; this is a source-coded association, not sniper causality. Market-volume evidence: L0 operational dashboard +0.669 log volume (CI 0.546–0.792); L3 LP-DiD analogue +0.836 (CI 0.472–1.200) but L4 flags pretrends, so market causal status not_identified. Stakeholder outcomes remain not_identified pending Dune early-buyer event-time validation and token-lifecycle/social-metadata modules."
C-af8675610d58bcff32aa,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,P_L0,canonical,L0,,M0,M1;M2;M3;M4;M5;M6;M7,0,10,2965085402,ok,a6caed7c42896c0f99a47f3cbbc548b28e9c43116ffb7c09410af499a777eb8c,7a3b50ed6198b02a0e166807e745e3f52e54ac0a8b19948d97142c39aea73c65,AUDIT-b17d123fb89219a9,2026-08-25T11:25:55.107975+00:00,2026-08-25T11:25:59.822597+00:00,gpt-5.6-terra,remote_provider,1056,136,0,0.003744,0,,0,0,0,1.0,1.0,1.0,0.0,1.0,0.5,0,0.18,not_identified,not_identified,not_identified,M0,M1;M2;M3;M4;M5;M6;M7,"M0 reports a positive treated-series aggregate estimate for log(1 + Pump ecosystem daily volume USD), but without comparison, adjustment, diagnostic, or scope evidence it does not identify a causal market effect, an operational change, or stakeholder welfare effects."
C-554a6ecedfc4b05ed7e0,agentic-evidence-audit-v2.0,pumpswap_application,qwen3_14b,Alibaba-Qwen/Ollama,qwen3:14b,F_1011,factorial,,1011,M0;M1;M2;M3;M4;M6;M7,M5,0,7,1451202119,ok,950fb415ee79c742cdbdbf562e8b185bb5e287f06d66be8b33ad0939c028c5dd,53b17c3fd2cbf24e5cf0d125fd141542fc6a6fe2d3cd78e4d80f5c7bf8c578d2,AUDIT-74f56c650c4216b5,2026-08-25T11:25:59.831220+00:00,2026-08-25T11:27:27.163396+00:00,qwen3:14b,bdbd181c33f2ed1b31c972991882db3cf4d192569092138a7d29e973cd9debe8,6097,162,0,0.0,0,,0,0,1,1.0,1.0,0.42857142857142855,1.0,0.0,1.0,0,0.5,no_detectable_effect,supported,not_identified,M0;M3;M4,M5,"Operational changes are supported by treated-series data (M0) and dynamic estimator results (M3), but market causal effects remain undetectable due to mixed evidence across control-group comparisons (M1), fixed-effects adjustments (M2), and non-significant wild-bootstrap inference (M6). Stakeholder-specific outcomes are unassessable due to missing disaggregated data (M5)."
C-63c161abea90591366e7,agentic-evidence-audit-v2.0,pumpswap_application,gpt_5_6_terra,OpenAI,gpt-5.6-terra,CTRL_LEAKY_L1,legacy_leaky_positive_control,L1,,M0;M1,M2;M3;M4;M5;M6;M7,1,1,1693878564,ok,ff4e061b7f6259569cd77f159d65ce07f6488ef0298badc9bb2e7a75f32ac839,1c6bfd288f36700e99177a566d8b988a65bfe18fc876e6929f8bef035caa8102,LEAKY-L1-1c6bfd288f36,2026-08-25T11:27:27.178940+00:00,2026-08-25T11:27:35.191479+00:00,gpt-5.6-terra,remote_provider,831,423,205,0.006738,0,,0,0,0,1.0,1.0,0.5,0.0,1.0,0.5,0,0.45,not_identified,not_supported,not_identified,M1,M2;M3;M4;M5;M6;M7,"L1 naive DiD estimand: the post-2025-03-20 change in log(1 + daily USD volume) for the Pump ecosystem relative to disclosed Solana DEX controls. Estimate = 0.4117 log points (95% CI: -0.0288 to 0.8522; p=0.0670); worked_decision=no_or_uncertain; self-reported confidence=0.45. The interval includes zero, so the regime is not supported as having worked at this rung. No stakeholder outcome is identified (pending). Limitation: this naive DiD has controls but no unit or date fixed effects."
